0.0416667	0.0416667	0.0583333	-2.838	-0	-0.556048	0	-3.20187	0	2.288
0.0416667	0.125	-0.025	-2.74533	-1.43885e-13	-1.09854	-7.9207e-14	-2.54778	0.389662	0.500274
0.0416667	0.208333	-0.108333	-2.65491	-2.18492e-13	-1.07144	-7.28846e-14	-2.51205	0.395196	0.50029
0.0416667	0.291667	-0.191667	-2.56675	-2.15827e-13	-1.0444	-6.51226e-14	-2.47671	0.400827	0.500304
0.0416667	0.375	-0.275	-2.48084	-2.31815e-13	-1.01744	-5.72664e-14	-2.44179	0.406554	0.500318
0.0416667	0.458333	-0.358333	-2.39718	-2.37144e-13	-0.990599	-4.96336e-14	-2.40728	0.412376	0.500332
0.0416667	0.541667	-0.441667	-2.31574	-2.37144e-13	-0.963891	-4.24433e-14	-2.37322	0.418291	0.500344
0.0416667	0.625	-0.525	-2.23653	-2.23821e-13	-0.937347	-3.56734e-14	-2.33961	0.424299	0.500356
0.0416667	0.708333	-0.608333	-2.15952	-1.83853e-13	-0.910993	-2.91669e-14	-2.30646	0.430396	0.500366
0.0416667	0.791667	-0.691667	-2.0847	-1.62537e-13	-0.884858	-2.32804e-14	-2.2738	0.436581	0.500376
0.0416667	0.875	-0.775	-2.01204	-1.1724e-13	-0.858967	-1.75894e-14	-2.24162	0.442852	0.500385
0.0416667	0.958333	-0.858333	-1.94154	-1.37224e-13	-0.833348	-1.28997e-14	-2.20995	0.449205	0.500393
0.0416667	1.04167	-0.941667	-1.87315	-1.19904e-13	-0.808026	-8.68176e-15	-2.17878	0.455637	0.5004
0.0416667	1.125	-1.025	-1.80687	-9.59233e-14	-0.783027	-4.95609e-15	-2.14815	0.462145	0.500406
0.0416667	1.20833	-1.10833	-1.74265	-8.52651e-14	-0.758375	-1.90972e-15	-2.11805	0.468726	0.50041
0.0416667	1.29167	-1.19167	-1.68047	-5.9952e-14	-0.734094	5.98258e-16	-2.08848	0.475375	0.500414
0.0416667	1.375	-1.275	-1.6203	-3.4639e-14	-0.710205	2.61459e-15	-2.05947	0.482089	0.500417
0.0416667	1.45833	-1.35833	-1.5621	-1.9984e-14	-0.686729	4.06296e-15	-2.03102	0.488862	0.500419
0.0416667	1.54167	-1.44167	-1.50584	-1.33227e-15	-0.663686	5.06646e-15	-2.00313	0.495691	0.50042
0.0416667	1.625	-1.525	-1.45149	-1.06581e-14	-0.641094	5.34673e-15	-1.97581	0.50257	0.50042
0.0416667	1.70833	-1.60833	-1.39899	2.39808e-14	-0.618969	5.34577e-15	-1.94906	0.509494	0.500419
0.0416667	1.79167	-1.69167	-1.34833	3.4639e-14	-0.597326	4.82352e-15	-1.92288	0.516459	0.500417
0.0416667	1.875	-1.775	-1.29944	2.53131e-14	-0.576178	3.65055e-15	-1.89729	0.523458	0.500414
0.0416667	1.95833	-1.85833	-1.2523	3.33067e-14	-0.555536	2.0292e-15	-1.87227	0.530487	0.50041
0.0416667	2.04167	-1.94167	-1.20685	5.86198e-14	-0.535409	2.67899e-17	-1.84784	0.537539	0.500406
0.0416667	2.125	-2.025	-1.16306	7.32747e-14	-0.515806	-2.40337e-15	-1.82399	0.544608	0.500401
0.0416667	2.20833	-2.10833	-1.12088	7.06102e-14	-0.496731	-5.36579e-15	-1.80071	0.55169	0.500395
0.0416667	2.29167	-2.19167	-1.08027	8.79297e-14	-0.478191	-8.58204e-15	-1.77801	0.558778	0.500389
0.0416667	2.375	-2.275	-1.04119	8.79297e-14	-0.460186	-1.22349e-14	-1.75589	0.565866	0.500382
0.0416667	2.45833	-2.35833	-1.00358	8.52651e-14	-0.442719	-1.63398e-14	-1.73433	0.572948	0.500375
0.0416667	2.54167	-2.44167	-0.967399	9.25926e-14	-0.425789	-2.07501e-14	-1.71334	0.580019	0.500367
0.0416667	2.625	-2.525	-0.93261	1.04583e-13	-0.409393	-2.54197e-14	-1.69291	0.587072	0.500358
0.0416667	2.70833	-2.60833	-0.899166	1.04583e-13	-0.393529	-3.04179e-14	-1.67303	0.594103	0.50035
0.0416667	2.79167	-2.69167	-0.867022	1.07914e-13	-0.378192	-3.57372e-14	-1.6537	0.601104	0.500341
0.0416667	2.875	-2.775	-0.836134	1.19238e-13	-0.363375	-4.12976e-14	-1.63491	0.608072	0.500332
0.0416667	2.95833	-2.85833	-0.80646	1.22569e-13	-0.349073	-4.71761e-14	-1.61665	0.615	0.500322
0.0416667	3.04167	-2.94167	-0.777956	1.21236e-13	-0.335277	-5.33465e-14	-1.59892	0.621884	0.500313
0.0416667	3.125	-3.025	-0.75058	1.19238e-13	-0.321978	-5.97356e-14	-1.5817	0.628718	0.500303
0.0416667	3.20833	-3.10833	-0.724293	1.05915e-13	-0.309168	-6.64064e-14	-1.56498	0.635498	0.500293
0.0416667	3.29167	-3.19167	-0.699052	1.27232e-13	-0.296835	-7.30961e-14	-1.54876	0.642219	0.500283
0.0416667	3.375	-3.275	-0.67482	1.36557e-13	-0.284968	-7.9968e-14	-1.53303	0.648877	0.500274
0.0416667	3.45833	-3.35833	-0.651558	1.38556e-13	-0.273557	-8.70029e-14	-1.51778	0.655467	0.500264
0.0416667	3.54167	-3.44167	-0.629227	1.35225e-13	-0.26259	-9.41742e-14	-1.50298	0.661986	0.500254
0.0416667	3.625	-3.525	-0.607793	1.35225e-13	-0.252054	-1.0142e-13	-1.48865	0.668431	0.500244
0.0416667	3.70833	-3.60833	-0.587218	1.37224e-13	-0.241937	-1.08717e-13	-1.47476	0.674798	0.500235
0.0416667	3.79167	-3.69167	-0.56747	1.31894e-13	-0.232227	-1.16147e-13	-1.4613	0.681083	0.500225
0.0416667	3.875	-3.775	-0.548514	1.36557e-13	-0.22291	-1.23594e-13	-1.44826	0.687284	0.500216
0.0416667	3.95833	-3.85833	-0.530318	1.39888e-13	-0.213974	-1.31071e-13	-1.43564	0.693399	0.500207
0.0416667	4.04167	-3.94167	-0.512851	1.30562e-13	-0.205407	-1.38619e-13	-1.42341	0.699425	0.500198
0.0416667	4.125	-4.025	-0.496084	1.22569e-13	-0.197195	-1.46139e-13	-1.41158	0.70536	0.500189
0.0416667	4.20833	-4.10833	-0.479986	1.23235e-13	-0.189326	-1.53528e-13	-1.40012	0.711202	0.50018
0.0416667	4.29167	-4.19167	-0.464529	1.20237e-13	-0.181787	-1.60827e-13	-1.38903	0.71695	0.500172
0.0416667	4.375	-4.275	-0.449688	1.1724e-13	-0.174566	-1.67989e-13	-1.3783	0.722603	0.500164
0.0416667	4.45833	-4.35833	-0.435435	1.11577e-13	-0.167652	-1.75001e-13	-1.36791	0.728158	0.500156
0.0416667	4.54167	-4.44167	-0.421746	1.1191e-13	-0.161031	-1.81795e-13	-1.35786	0.733616	0.500148
0.0416667	4.625	-4.525	-0.408596	1.1191e-13	-0.154693	-1.88355e-13	-1.34814	0.738976	0.50014
0.0416667	4.70833	-4.60833	-0.395964	1.06914e-13	-0.148627	-1.94709e-13	-1.33873	0.744237	0.500133
0.0416667	4.79167	-4.69167	-0.383825	9.99201e-14	-0.14282	-2.00861e-13	-1.32962	0.7494	0.500126
0.0416667	4.875	-4.775	-0.37216	1.03251e-13	-0.137263	-2.06693e-13	-1.32082	0.754463	0.500119
0.0416667	4.95833	-4.85833	-0.360948	9.79217e-14	-0.131945	-2.12246e-13	-1.3123	0.759427	0.500112
0.0416667	5.04167	-4.94167	-0.350169	8.79297e-14	-0.126856	-2.1749e-13	-1.30405	0.764292	0.500106
0.0416667	5.125	-5.025	-0.339805	7.82707e-14	-0.121987	-2.22352e-13	-1.29607	0.769059	0.500099
