0.02	0.02	0.08	-2.838	-0	-0	0	-2.4265	0	0.105951
0.02	0.06	0.04	-2.838	-0	-0	0	-1.015	0	-2.32289
0.02	0.1	-0	-2.838	-0	-0.561486	0	-1.79505	0	-1.2269
0.02	0.14	-0.04	-2.79308	-3.38618e-13	-1.11643	-1.05881e-13	-2.56639	0.388248	0.500106
0.02	0.18	-0.08	-2.74869	-3.94129e-13	-1.10335	-1.00108e-13	-2.54904	0.390889	0.500108
0.02	0.22	-0.12	-2.70481	-4.94049e-13	-1.09028	-9.37137e-14	-2.53177	0.393553	0.500109
0.02	0.26	-0.16	-2.66146	-4.55191e-13	-1.07722	-8.68921e-14	-2.51459	0.39624	0.500111
0.02	0.3	-0.2	-2.61864	-4.10783e-13	-1.06417	-7.98757e-14	-2.4975	0.398949	0.500113
0.02	0.34	-0.24	-2.57633	-4.66294e-13	-1.05114	-7.348e-14	-2.4805	0.401681	0.500114
0.02	0.38	-0.28	-2.53454	-3.27516e-13	-1.03812	-6.66358e-14	-2.4636	0.404435	0.500116
0.02	0.42	-0.32	-2.49328	-3.05311e-13	-1.02513	-5.99095e-14	-2.44679	0.407212	0.500118
0.02	0.46	-0.36	-2.45253	-3.94129e-13	-1.01216	-5.38268e-14	-2.43008	0.41001	0.500119
0.02	0.5	-0.4	-2.41231	-3.77476e-13	-0.999217	-4.77349e-14	-2.41347	0.412831	0.500121
0.02	0.54	-0.44	-2.3726	-3.83027e-13	-0.986303	-4.18047e-14	-2.39696	0.415673	0.500122
0.02	0.58	-0.48	-2.3334	-3.4972e-13	-0.973423	-3.59758e-14	-2.38056	0.418537	0.500123
0.02	0.62	-0.52	-2.29472	-2.94209e-13	-0.960579	-3.02361e-14	-2.36425	0.421423	0.500125
0.02	0.66	-0.56	-2.25656	-2.72005e-13	-0.947774	-2.47563e-14	-2.34806	0.42433	0.500126
0.02	0.7	-0.6	-2.2189	-2.33147e-13	-0.935011	-1.94301e-14	-2.33196	0.427257	0.500127
0.02	0.74	-0.64	-2.18175	-2.498e-13	-0.922293	-1.46213e-14	-2.31598	0.430206	0.500129
0.02	0.78	-0.68	-2.14512	-1.94289e-13	-0.909624	-9.63611e-15	-2.30011	0.433175	0.50013
0.02	0.82	-0.72	-2.10898	-2.77556e-13	-0.897005	-5.32432e-15	-2.28434	0.436164	0.500131
0.02	0.86	-0.76	-2.07336	-2.77556e-13	-0.884441	-1.09839e-15	-2.2687	0.439174	0.500132
0.02	0.9	-0.8	-2.03823	-2.60902e-13	-0.871934	3.1295e-15	-2.25316	0.442203	0.500133
0.02	0.94	-0.84	-2.0036	-2.498e-13	-0.859487	7.14184e-15	-2.23774	0.445251	0.500134
0.02	0.98	-0.88	-1.96947	-2.02616e-13	-0.847103	1.1179e-14	-2.22243	0.448318	0.500135
0.02	1.02	-0.92	-1.93583	-2.27596e-13	-0.834785	1.47899e-14	-2.20725	0.451404	0.500136
