0	0.175024	2.80314	0.71	0.07
0.102997	0.160463	2.61578	0.71	0.07
0.202409	0.147062	2.40637	0.71	0.07
0.300833	0.134698	2.18829	0.71	0.07
0.402639	0.123041	1.96293	0.71	0.07
0.502654	0.112804	1.75143	0.71	0.07
0.602196	0.103822	1.55742	0.71	0.07
0.702181	0.0959544	1.38284	0.71	0.07
0.800843	0.0892275	1.23165	0.71	0.07
0.901216	0.0833179	1.09867	0.71	0.07
1.00136	0.078232	0.985201	0.71	0.07
1.10169	0.0738234	0.888468	0.71	0.07
1.20033	0.070051	0.807598	0.71	0.07
1.30199	0.066647	0.736696	0.71	0.07
1.40027	0.0637435	0.678188	0.71	0.07
1.50191	0.061072	0.626277	0.71	0.07
1.60055	0.0587469	0.582807	0.71	0.07
1.70062	0.0566127	0.544452	0.71	0.07
1.80006	0.0546796	0.511077	0.71	0.07
1.90108	0.0528782	0.481193	0.71	0.07
2.0016	0.0512236	0.4548	0.71	0.07
2.10171	0.049694	0.431295	0.71	0.07
2.20144	0.0482715	0.410204	0.71	0.07
2.30083	0.0469423	0.391146	0.71	0.07
2.40199	0.0456698	0.373472	0.71	0.07
2.5008	0.0444965	0.357652	0.71	0.07
2.60141	0.0433656	0.34282	0.71	0.07
2.70178	0.0422956	0.329146	0.71	0.07
2.80193	0.041281	0.316487	0.71	0.07
2.90187	0.0403166	0.304725	0.71	0.07
3.00162	0.0393984	0.29376	0.71	0.07
3.1012	0.0385225	0.283508	0.71	0.07
3.20061	0.0376863	0.273898	0.71	0.07
3.30189	0.0368703	0.26469	0.71	0.07
3.401	0.0361052	0.2562	0.71	0.07
3.50199	0.0353571	0.248032	0.71	0.07
3.60084	0.0346539	0.240472	0.71	0.07
3.70158	0.0339646	0.233175	0.71	0.07
3.80019	0.0333156	0.2264	0.71	0.07
3.9007	0.0326786	0.219842	0.71	0.07
4.00111	0.0320654	0.213615	0.71	0.07
4.10143	0.0314748	0.207696	0.71	0.07
4.20164	0.0309056	0.202062	0.71	0.07
4.30177	0.0303563	0.196695	0.71	0.07
4.40181	0.0298261	0.191575	0.71	0.07
4.50177	0.0293137	0.186687	0.71	0.07
4.60166	0.0288184	0.182015	0.71	0.07
4.70147	0.0283396	0.177546	0.71	0.07
4.80121	0.0278759	0.173267	0.71	0.07
4.90088	0.0274267	0.169167	0.71	0.07
5.00049	0.0269919	0.165234	0.71	0.07
5.10004	0.0265702	0.161459	0.71	0.07
5.20151	0.026153	0.157762	0.71	0.07
