0.02	0.02	0.129901	-2.838	-0	-0	0	-2.4265	0	0.105951
0.02	0.06	0.0899013	-2.838	-0	-0	0	-1.015	0	-2.32289
0.02	0.1	0.0499013	-2.838	-0	-0	0	-1.015	0	-2.32289
0.02	0.14	0.00990134	-2.838	-0	-0.636808	0	-1.79448	0	-1.22793
0.02	0.18	-0.0300987	-2.78706	-0.0048001	-1.26221	-0.00133016	-2.56412	0.392174	0.500291
0.02	0.22	-0.0700987	-2.73702	-0.00758321	-1.23661	-0.00123802	-2.54456	0.394786	0.500377
0.02	0.26	-0.110099	-2.68813	-0.00843007	-1.20741	-0.00111409	-2.52528	0.397427	0.5004
0.02	0.3	-0.150099	-2.64043	-0.00811635	-1.1777	-0.000983133	-2.50632	0.400097	0.500387
0.02	0.34	-0.190099	-2.59391	-0.00729528	-1.14915	-0.000859323	-2.48768	0.402795	0.500359
0.02	0.38	-0.230099	-2.5485	-0.00634493	-1.1224	-0.000748524	-2.46934	0.405519	0.500328
0.02	0.42	-0.270099	-2.50412	-0.00544033	-1.09754	-0.000651935	-2.45129	0.40827	0.5003
0.02	0.46	-0.310099	-2.4607	-0.00464416	-1.07441	-0.000568642	-2.4335	0.411047	0.500274
0.02	0.5	-0.350099	-2.41817	-0.00396668	-1.05279	-0.000497012	-2.41595	0.413848	0.500253
0.02	0.54	-0.390099	-2.37647	-0.00339756	-1.03246	-0.000435335	-2.39863	0.416675	0.500236
0.02	0.58	-0.430099	-2.33557	-0.00292058	-1.01321	-0.000382066	-2.38151	0.419525	0.500221
0.02	0.62	-0.470099	-2.29542	-0.00251972	-0.994877	-0.000335893	-2.36458	0.422399	0.500209
0.02	0.66	-0.510099	-2.25598	-0.00218117	-0.977332	-0.000295731	-2.34784	0.425296	0.5002
0.02	0.7	-0.550099	-2.21723	-0.00189361	-0.960461	-0.000260687	-2.33127	0.428215	0.500191
0.02	0.74	-0.590099	-2.17914	-0.00164803	-0.944173	-0.000230023	-2.31488	0.431157	0.500184
0.02	0.78	-0.630099	-2.1417	-0.00143725	-0.928394	-0.000203131	-2.29864	0.434121	0.500178
0.02	0.82	-0.670099	-2.10487	-0.00125556	-0.913063	-0.000179501	-2.28256	0.437106	0.500173
0.02	0.86	-0.710099	-2.06865	-0.00109837	-0.898129	-0.000158705	-2.26664	0.440112	0.500169
0.02	0.9	-0.750099	-2.03302	-0.000961956	-0.883549	-0.000140379	-2.25086	0.443138	0.500166
0.02	0.94	-0.790099	-1.99797	-0.000843271	-0.869289	-0.000124213	-2.23523	0.446185	0.500163
0.02	0.98	-0.830099	-1.96348	-0.000739795	-0.855317	-0.00010994	-2.21975	0.449251	0.50016
0.02	1.02	-0.870099	-1.92954	-0.000649424	-0.841607	-9.73288e-05	-2.2044	0.452337	0.500158
0.02	1.06	-0.910099	-1.89615	-0.000570387	-0.828139	-8.618e-05	-2.1892	0.455441	0.500156
0.02	1.1	-0.950099	-1.86329	-0.000501181	-0.814894	-7.63193e-05	-2.17414	0.458564	0.500155
0.02	1.14	-0.990099	-1.83096	-0.000440525	-0.801855	-6.75945e-05	-2.15922	0.461705	0.500153
0.02	1.18	-1.0301	-1.79914	-0.000387322	-0.78901	-5.98722e-05	-2.14443	0.464863	0.500152
0.02	1.22	-1.0701	-1.76784	-0.000340625	-0.776347	-5.30355e-05	-2.12978	0.468039	0.500151
0.02	1.26	-1.1101	-1.73703	-0.000299615	-0.763856	-4.69816e-05	-2.11527	0.47123	0.50015
0.02	1.3	-1.1501	-1.70673	-0.000263585	-0.751529	-4.162e-05	-2.10089	0.474438	0.50015
0.02	1.34	-1.1901	-1.67691	-0.000231918	-0.73936	-3.68708e-05	-2.08665	0.477662	0.500149
0.02	1.38	-1.2301	-1.64758	-0.000204077	-0.727342	-3.26637e-05	-2.07255	0.4809	0.500149
0.02	1.42	-1.2701	-1.61872	-0.000179594	-0.715471	-2.89364e-05	-2.05858	0.484153	0.500148
0.02	1.46	-1.3101	-1.59034	-0.000158058	-0.703742	-2.56341e-05	-2.04474	0.48742	0.500148
0.02	1.5	-1.3501	-1.56243	-0.000139112	-0.692152	-2.27082e-05	-2.03105	0.490701	0.500147
0.02	1.54	-1.3901	-1.53497	-0.000122442	-0.680698	-2.01157e-05	-2.01748	0.493994	0.500147
0.02	1.58	-1.4301	-1.50797	-0.000107773	-0.669378	-1.78185e-05	-2.00405	0.4973	0.500146
0.02	1.62	-1.4701	-1.48142	-9.48629e-05	-0.658191	-1.5783e-05	-1.99076	0.500617	0.500146
0.02	1.66	-1.5101	-1.45531	-8.35005e-05	-0.647134	-1.39795e-05	-1.9776	0.503946	0.500146
0.02	1.7	-1.5501	-1.42965	-7.34995e-05	-0.636207	-1.23814e-05	-1.96458	0.507285	0.500145
0.02	1.74	-1.5901	-1.40442	-6.46962e-05	-0.625408	-1.09655e-05	-1.9517	0.510635	0.500145
0.02	1.78	-1.6301	-1.37962	-5.6947e-05	-0.614738	-9.7109e-06	-1.93895	0.513994	0.500144
0.02	1.82	-1.6701	-1.35524	-5.01255e-05	-0.604195	-8.59938e-06	-1.92633	0.517361	0.500144
0.02	1.86	-1.7101	-1.33128	-4.41205e-05	-0.593779	-7.61463e-06	-1.91386	0.520737	0.500144
0.02	1.9	-1.7501	-1.30774	-3.88342e-05	-0.58349	-6.74222e-06	-1.90151	0.524121	0.500143
0.02	1.94	-1.7901	-1.2846	-3.41807e-05	-0.573329	-5.96938e-06	-1.88931	0.527511	0.500143
0.02	1.98	-1.8301	-1.26187	-3.0084e-05	-0.563294	-5.28477e-06	-1.87724	0.530908	0.500142
0.02	2.02	-1.8701	-1.23954	-2.64777e-05	-0.553386	-4.67836e-06	-1.8653	0.53431	0.500142
0.02	2.06	-1.9101	-1.2176	-2.33031e-05	-0.543604	-4.14125e-06	-1.8535	0.537717	0.500141
0.02	2.1	-1.9501	-1.19605	-2.05085e-05	-0.53395	-3.66554e-06	-1.84184	0.541129	0.50014
0.02	2.14	-1.9901	-1.17488	-1.80485e-05	-0.524423	-3.24424e-06	-1.83031	0.544544	0.50014
0.02	2.18	-2.0301	-1.1541	-1.58831e-05	-0.515023	-2.87115e-06	-1.81892	0.547963	0.500139
0.02	2.22	-2.0701	-1.13368	-1.39771e-05	-0.50575	-2.54077e-06	-1.80766	0.551384	0.500139
0.02	2.26	-2.1101	-1.11364	-1.22993e-05	-0.496604	-2.24824e-06	-1.79654	0.554806	0.500138
0.02	2.3	-2.1501	-1.09395	-1.08226e-05	-0.487585	-1.98924e-06	-1.78555	0.55823	0.500137
0.02	2.34	-2.1901	-1.07463	-9.52288e-06	-0.478693	-1.75995e-06	-1.77469	0.561654	0.500136
0.02	2.38	-2.2301	-1.05566	-8.37893e-06	-0.469929	-1.55696e-06	-1.76397	0.565078	0.500136
0.02	2.42	-2.2701	-1.03703	-7.37214e-06	-0.461291	-1.37727e-06	-1.75338	0.568501	0.500135
0.02	2.46	-2.3101	-1.01875	-6.48609e-06	-0.452779	-1.21823e-06	-1.74292	0.571922	0.500134
0.02	2.5	-2.3501	-1.00081	-5.70632e-06	-0.444394	-1.07747e-06	-1.7326	0.575342	0.500133
0.02	2.54	-2.3901	-0.983203	-5.02012e-06	-0.436136	-9.52893e-07	-1.7224	0.578758	0.500132
0.02	2.58	-2.4301	-0.965921	-4.41627e-06	-0.428002	-8.42654e-07	-1.71234	0.582171	0.500131
0.02	2.62	-2.4701	-0.948962	-3.88491e-06	-0.419995	-7.45109e-07	-1.70241	0.585579	0.500131
