0.000000000000000000e+00 -1.225219999999999976e+00 1.000000000000000000e+00
1.000000000000000056e-01 -1.504070000000000018e+00 1.227591779435529995e+00
2.000000000000000111e-01 -1.610800000000000010e+00 1.314702665643721069e+00
5.000000000000000000e-01 -1.908060000000000089e+00 1.557320317983709179e+00
1.000000000000000000e+00 -2.342690000000000161e+00 1.912056610241426258e+00
2.000000000000000000e+00 -3.137439999999999785e+00 2.560715626581348658e+00
3.000000000000000000e+00 -3.686269999999999936e+00 3.008659669283883620e+00
4.000000000000000000e+00 -4.046039999999999637e+00 3.302296730383114554e+00
5.000000000000000000e+00 -4.455820000000000114e+00 3.636750950849643615e+00
